Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 8, 20.922363281250000000, 11.240905761718750000, 0.009521484375000000, 0.000000000000000000, 2599.06, 31.9, 1100
C, fib42, 8, 20.853149414062500000, 11.256774902343750000, 0.005737304687500000, 0.000000000000000000, 2593.34, 32.6, 1100
C, fib42, 8, 20.637084960937500000, 11.313110351562500000, 0.008422851562500000, 0.000000000000000000, 2561.22, 32.5, 1100
C, fib42, 8, 20.636474609375000000, 11.175354003906250000, 0.004882812500000000, 0.000000000000000000, 2566.74, 32.9, 1100
C, fib42, 8, 20.220642089843750000, 11.174072265625000000, 0.003723144531250000, 0.000000000000000000, 2513.77, 33.1, 1100
C, fib42, 8, 20.032348632812500000, 11.254455566406250000, 0.006042480468750000, 0.000000000000000000, 2484.55, 31.9, 1100
C, fib42, 8, 20.575317382812500000, 11.291931152343750000, 0.006164550781250000, 0.000000000000000000, 2553.28, 32.9, 1100
C, fib42, 8, 20.731628417968750000, 11.345214843750000000, 0.010192871093750000, 0.000000000000000000, 2571.97, 31.8, 1100
C, fib42, 8, 20.228210449218750000, 11.271301269531250000, 0.007446289062500000, 0.000000000000000000, 2526.48, 33.6, 1100
C, fib42, 8, 20.163818359375000000, 11.102355957031250000, 0.003051757812500000, 0.000000000000000000, 2520.98, 32.9, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 9, 20.829589843750000000, 12.398010253906250000, 0.008483886718750000, 0.000000000000000000, 2309.33, 33.0, 1100
C, fib42, 9, 20.708557128906250000, 12.435119628906250000, 0.011840820312500000, 0.000000000000000000, 2296.07, 32.8, 1100
C, fib42, 9, 20.714233398437500000, 12.534179687500000000, 0.009643554687500000, 0.000000000000000000, 2278.8, 32.5, 1100
C, fib42, 9, 20.766967773437500000, 12.457458496093750000, 0.010864257812500000, 0.000000000000000000, 2302.11, 33.2, 1100
C, fib42, 9, 20.740295410156250000, 12.540588378906250000, 0.005432128906250000, 0.000000000000000000, 2282.47, 33.1, 1100
C, fib42, 9, 20.770629882812500000, 12.513244628906250000, 0.006530761718750000, 0.000000000000000000, 2285.16, 33.1, 1100
C, fib42, 9, 20.760986328125000000, 12.473266601562500000, 0.007446289062500000, 0.000000000000000000, 2301.64, 33.5, 1100
C, fib42, 9, 20.615478515625000000, 12.494506835937500000, 0.006713867187500000, 0.000000000000000000, 2267.43, 32.8, 1100
